,items,support,count
1073,{SSL2Enabled=0},0.978189557,72163
1074,{TLS12Enabled=1},0.916323266,67599
1072,"{SSL2Enabled=0,TLS12Enabled=1}",0.913693542,67405
1075,{SSL3Enabled=0},0.904991054,66763
1070,"{SSL2Enabled=0,SSL3Enabled=0}",0.904218403,66706
1071,"{SSL3Enabled=0,TLS12Enabled=1}",0.855107629,63083
1069,"{SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=1}",0.854863634,63065
1076,{TLS1Enabled=1},0.854145204,63012
1077,{TLS11Enabled=1},0.833622513,61498
1066,"{SSL2Enabled=0,TLS1Enabled=1}",0.832497424,61415
1058,"{SSL2Enabled=0,TLS11Enabled=1}",0.831535,61344
1059,"{TLS11Enabled=1,TLS12Enabled=1}",0.831494334,61341
1057,"{SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.829542374,61197
1067,"{TLS1Enabled=1,TLS12Enabled=1}",0.792224692,58444
1065,"{SSL2Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.789730521,58260
1061,"{TLS1Enabled=1,TLS11Enabled=1}",0.782749553,57745
1052,"{TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.780797593,57601
1051,"{SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.78068915,57593
1050,"{SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.778872743,57459
1060,"{SSL3Enabled=0,TLS11Enabled=1}",0.773870845,57090
1055,"{SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1}",0.773748848,57081
1056,"{SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.772542428,56992
1054,"{SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.772420431,56983
1068,"{SSL3Enabled=0,TLS1Enabled=1}",0.759895353,56059
1063,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1}",0.759176923,56006
1064,"{SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.731619042,53973
1062,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.731429269,53959
1053,"{SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.723228325,53354
1048,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.723119883,53346
1049,"{SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.722076126,53269
1047,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.721967684,53261
1078,{rating=A},0.396613891,29259
1042,"{rating=A,SSL2Enabled=0}",0.396600336,29258
1044,"{rating=A,SSL3Enabled=0}",0.396586781,29257
1039,"{rating=A,SSL2Enabled=0,SSL3Enabled=0}",0.396573226,29256
1041,"{rating=A,SSL2Enabled=0,TLS12Enabled=1}",0.390744456,28826
1043,"{rating=A,TLS12Enabled=1}",0.390744456,28826
1038,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=1}",0.390717345,28824
1040,"{rating=A,SSL3Enabled=0,TLS12Enabled=1}",0.390717345,28824
1026,"{rating=A,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.365097869,26934
1027,"{rating=A,SSL2Enabled=0,TLS11Enabled=1}",0.365097869,26934
1028,"{rating=A,TLS11Enabled=1,TLS12Enabled=1}",0.365097869,26934
1046,"{rating=A,TLS11Enabled=1}",0.365097869,26934
1023,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.365070759,26932
1024,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1}",0.365070759,26932
1025,"{rating=A,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.365070759,26932
1029,"{rating=A,SSL3Enabled=0,TLS11Enabled=1}",0.365070759,26932
1045,"{rating=A,TLS1Enabled=1}",0.344602288,25422
1035,"{rating=A,SSL2Enabled=0,TLS1Enabled=1}",0.344588733,25421
1037,"{rating=A,SSL3Enabled=0,TLS1Enabled=1}",0.344575178,25420
1032,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1}",0.344561622,25419
1034,"{rating=A,SSL2Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.344561622,25419
1036,"{rating=A,TLS1Enabled=1,TLS12Enabled=1}",0.344561622,25419
1031,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.344534512,25417
1033,"{rating=A,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.344534512,25417
1019,"{rating=A,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.342162338,25242
1020,"{rating=A,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.342162338,25242
1021,"{rating=A,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.342162338,25242
1030,"{rating=A,TLS1Enabled=1,TLS11Enabled=1}",0.342162338,25242
1016,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.342135227,25240
1017,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.342135227,25240
1018,"{rating=A,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.342135227,25240
1022,"{rating=A,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.342135227,25240
1079,{TLS11Enabled=0},0.166377487,12274
1011,"{SSL2Enabled=0,TLS11Enabled=0}",0.146654557,10819
1080,{TLS1Enabled=0},0.145854796,10760
979,"{SSL2Enabled=0,TLS1Enabled=0}",0.145692133,10748
981,"{SSL3Enabled=0,TLS1Enabled=0}",0.1450957,10704
976,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0}",0.145041479,10700
928,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0}",0.143265738,10569
931,"{rating=A+,SSL2Enabled=0}",0.143265738,10569
933,"{rating=A+,SSL3Enabled=0}",0.143265738,10569
1081,{rating=A+},0.143265738,10569
927,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=1}",0.140636014,10375
929,"{rating=A+,SSL3Enabled=0,TLS12Enabled=1}",0.140636014,10375
930,"{rating=A+,SSL2Enabled=0,TLS12Enabled=1}",0.140636014,10375
932,"{rating=A+,TLS12Enabled=1}",0.140636014,10375
860,"{rating=B,SSL2Enabled=0}",0.136582985,10076
1082,{rating=B},0.136582985,10076
857,"{rating=B,SSL2Enabled=0,SSL3Enabled=0}",0.134522583,9924
862,"{rating=B,SSL3Enabled=0}",0.134522583,9924
859,"{rating=B,SSL2Enabled=0,TLS12Enabled=1}",0.131770862,9721
861,"{rating=B,TLS12Enabled=1}",0.131770862,9721
1013,"{SSL3Enabled=0,TLS11Enabled=0}",0.131120208,9673
1008,"{SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=0}",0.130469555,9625
856,"{rating=B,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=1}",0.129710459,9569
858,"{rating=B,SSL3Enabled=0,TLS12Enabled=1}",0.129710459,9569
980,"{TLS1Enabled=0,TLS12Enabled=1}",0.124098574,9155
978,"{SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=1}",0.123963021,9145
977,"{SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=1}",0.123488586,9110
975,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=1}",0.123434365,9106
845,"{rating=B,SSL2Enabled=0,TLS11Enabled=1}",0.12270238,9052
864,"{rating=B,TLS11Enabled=1}",0.12270238,9052
844,"{rating=B,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.12267527,9050
846,"{rating=B,TLS11Enabled=1,TLS12Enabled=1}",0.12267527,9050
842,"{rating=B,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1}",0.120818197,8913
847,"{rating=B,SSL3Enabled=0,TLS11Enabled=1}",0.120818197,8913
841,"{rating=B,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.120791086,8911
843,"{rating=B,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.120791086,8911
853,"{rating=B,SSL2Enabled=0,TLS1Enabled=1}",0.117985143,8704
863,"{rating=B,TLS1Enabled=1}",0.117985143,8704
852,"{rating=B,SSL2Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.117971588,8703
854,"{rating=B,TLS1Enabled=1,TLS12Enabled=1}",0.117971588,8703
838,"{rating=B,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.115992517,8557
848,"{rating=B,TLS1Enabled=1,TLS11Enabled=1}",0.115992517,8557
837,"{rating=B,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.115978962,8556
839,"{rating=B,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.115978962,8556
850,"{rating=B,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1}",0.115951852,8554
855,"{rating=B,SSL3Enabled=0,TLS1Enabled=1}",0.115951852,8554
849,"{rating=B,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.115938296,8553
851,"{rating=B,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.115938296,8553
912,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.114718321,8463
913,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1}",0.114718321,8463
914,"{rating=A+,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.114718321,8463
915,"{rating=A+,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.114718321,8463
916,"{rating=A+,SSL2Enabled=0,TLS11Enabled=1}",0.114718321,8463
917,"{rating=A+,TLS11Enabled=1,TLS12Enabled=1}",0.114718321,8463
918,"{rating=A+,SSL3Enabled=0,TLS11Enabled=1}",0.114718321,8463
935,"{rating=A+,TLS11Enabled=1}",0.114718321,8463
835,"{rating=B,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.114108334,8418
840,"{rating=B,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.114108334,8418
834,"{rating=B,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.114094779,8417
836,"{rating=B,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.114094779,8417
921,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1}",0.1076018,7938
924,"{rating=A+,SSL2Enabled=0,TLS1Enabled=1}",0.1076018,7938
926,"{rating=A+,SSL3Enabled=0,TLS1Enabled=1}",0.1076018,7938
934,"{rating=A+,TLS1Enabled=1}",0.1076018,7938
920,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.107588245,7937
922,"{rating=A+,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.107588245,7937
923,"{rating=A+,SSL2Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.107588245,7937
925,"{rating=A+,TLS1Enabled=1,TLS12Enabled=1}",0.107588245,7937
905,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.106829149,7881
906,"{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.106829149,7881
907,"{rating=A+,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.106829149,7881
908,"{rating=A+,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.106829149,7881
909,"{rating=A+,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.106829149,7881
910,"{rating=A+,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.106829149,7881
911,"{rating=A+,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.106829149,7881
919,"{rating=A+,TLS1Enabled=1,TLS11Enabled=1}",0.106829149,7881
789,"{rating=A-,SSL2Enabled=0}",0.098235103,7247
1083,{rating=A-},0.098235103,7247
786,"{rating=A-,SSL2Enabled=0,SSL3Enabled=0}",0.098221547,7246
791,"{rating=A-,SSL3Enabled=0}",0.098221547,7246
788,"{rating=A-,SSL2Enabled=0,TLS12Enabled=1}",0.096472917,7117
790,"{rating=A-,TLS12Enabled=1}",0.096472917,7117
785,"{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=1}",0.096459361,7116
787,"{rating=A-,SSL3Enabled=0,TLS12Enabled=1}",0.096459361,7116
1084,{SSL3Enabled=1},0.095008946,7009
984,"{TLS1Enabled=0,TLS11Enabled=0}",0.094981836,7007
949,"{SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0}",0.094846283,6997
951,"{SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0}",0.09445318,6968
946,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0}",0.094412514,6965
720,"{SSL3Enabled=1,TLS1Enabled=1}",0.094249851,6953
1085,{rating=F},0.090657702,6688
1012,"{TLS11Enabled=0,TLS12Enabled=1}",0.084828932,6258
1010,"{SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.084151168,6208
557,"{rating=C,SSL2Enabled=0}",0.083703844,6175
1086,{rating=C},0.083703844,6175
1087,{TLS12Enabled=0},0.083676734,6173
661,"{rating=F,TLS1Enabled=1}",0.083337852,6148
773,"{rating=A-,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.082904083,6116
774,"{rating=A-,SSL2Enabled=0,TLS11Enabled=1}",0.082904083,6116
775,"{rating=A-,TLS11Enabled=1,TLS12Enabled=1}",0.082904083,6116
793,"{rating=A-,TLS11Enabled=1}",0.082904083,6116
770,"{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.082890528,6115
771,"{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1}",0.082890528,6115
772,"{rating=A-,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.082890528,6115
776,"{rating=A-,SSL3Enabled=0,TLS11Enabled=1}",0.082890528,6115
1009,"{SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.082565201,6091
1007,"{SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.082443203,6082
450,"{TLS11Enabled=0,TLS12Enabled=0}",0.081548555,6016
550,"{rating=C,SSL2Enabled=0,TLS1Enabled=1}",0.078674836,5804
560,"{rating=C,TLS1Enabled=1}",0.078674836,5804
781,"{rating=A-,SSL2Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.077441306,5713
782,"{rating=A-,SSL2Enabled=0,TLS1Enabled=1}",0.077441306,5713
783,"{rating=A-,TLS1Enabled=1,TLS12Enabled=1}",0.077441306,5713
792,"{rating=A-,TLS1Enabled=1}",0.077441306,5713
778,"{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.07742775,5712
779,"{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1}",0.07742775,5712
780,"{rating=A-,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.07742775,5712
784,"{rating=A-,SSL3Enabled=0,TLS1Enabled=1}",0.07742775,5712
766,"{rating=A-,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.075231795,5550
767,"{rating=A-,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.075231795,5550
768,"{rating=A-,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.075231795,5550
777,"{rating=A-,TLS1Enabled=1,TLS11Enabled=1}",0.075231795,5550
763,"{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.07521824,5549
764,"{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.07521824,5549
765,"{rating=A-,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.07521824,5549
769,"{rating=A-,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.07521824,5549
718,"{SSL2Enabled=0,SSL3Enabled=1}",0.073971154,5457
950,"{TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.073401833,5415
715,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1}",0.073320501,5409
948,"{SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.07329339,5407
947,"{SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.073022285,5387
945,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1}",0.072981619,5384
1014,"{TLS1Enabled=1,TLS11Enabled=0}",0.071395651,5267
658,"{rating=F,SSL2Enabled=0}",0.068860814,5080
445,"{SSL2Enabled=0,TLS12Enabled=0}",0.064496015,4758
427,"{SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=0}",0.062503389,4611
447,"{TLS1Enabled=1,TLS12Enabled=0}",0.061920512,4568
651,"{rating=F,SSL2Enabled=0,TLS1Enabled=1}",0.061703627,4552
719,"{SSL3Enabled=1,TLS12Enabled=1}",0.061215637,4516
716,"{SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=1}",0.06060565,4471
429,"{TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0}",0.059968552,4424
721,"{SSL3Enabled=1,TLS11Enabled=1}",0.059751667,4408
713,"{SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1}",0.059521228,4391
712,"{SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.058951906,4349
717,"{SSL2Enabled=0,SSL3Enabled=1,TLS12Enabled=1}",0.058829908,4340
709,"{SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.058721466,4332
714,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=1}",0.058301253,4301
711,"{SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1}",0.057786152,4263
708,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1}",0.057569267,4247
710,"{SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.057121943,4214
707,"{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.056905059,4198
556,"{rating=C,SSL2Enabled=0,TLS12Enabled=1}",0.056430624,4163
558,"{rating=C,TLS12Enabled=1}",0.056430624,4163
542,"{rating=C,SSL2Enabled=0,TLS11Enabled=1}",0.05474977,4039
561,"{rating=C,TLS11Enabled=1}",0.05474977,4039
659,"{rating=F,TLS12Enabled=1}",0.054180448,3997
541,"{rating=C,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.053624681,3956
543,"{rating=C,TLS11Enabled=1,TLS12Enabled=1}",0.053624681,3956
549,"{rating=C,SSL2Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.053529795,3949
551,"{rating=C,TLS1Enabled=1,TLS12Enabled=1}",0.053529795,3949
535,"{rating=C,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.05305536,3914
545,"{rating=C,TLS1Enabled=1,TLS11Enabled=1}",0.05305536,3914
534,"{rating=C,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.05207938,3842
536,"{rating=C,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.05207938,3842
961,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0}",0.052011603,3837
964,"{rating=A,SSL2Enabled=0,TLS1Enabled=0}",0.052011603,3837
966,"{rating=A,SSL3Enabled=0,TLS1Enabled=0}",0.052011603,3837
983,"{rating=A,TLS1Enabled=0}",0.052011603,3837
1004,"{SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0}",0.051808274,3822
657,"{rating=F,SSL2Enabled=0,TLS12Enabled=1}",0.051550724,3803
238,"{rating=T,SSL2Enabled=0}",0.050940736,3758
1088,{rating=T},0.050940736,3758
982,"{TLS1Enabled=0,TLS11Enabled=1}",0.05087296,3753
972,"{SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1}",0.050845849,3751
973,"{TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.050696741,3740
971,"{SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.050669631,3738
662,"{rating=F,TLS11Enabled=1}",0.05064252,3736
974,"{SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1}",0.05064252,3736
969,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1}",0.050628965,3735
970,"{SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.050466302,3723
968,"{SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.050452746,3722
652,"{rating=F,TLS1Enabled=1,TLS12Enabled=1}",0.050032533,3691
446,"{SSL3Enabled=0,TLS12Enabled=0}",0.049883425,3680
644,"{rating=F,TLS11Enabled=1,TLS12Enabled=1}",0.049883425,3680
444,"{SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=0}",0.049354769,3641
646,"{rating=F,TLS1Enabled=1,TLS11Enabled=1}",0.048744781,3596
660,"{rating=F,SSL3Enabled=0}",0.048704115,3593
428,"{SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0}",0.048555007,3582
643,"{rating=F,SSL2Enabled=0,TLS11Enabled=1}",0.048555007,3582
426,"{SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0}",0.048026351,3543
637,"{rating=F,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.047999241,3541
655,"{rating=F,SSL2Enabled=0,SSL3Enabled=0}",0.04794502,3537
642,"{rating=F,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.047931465,3536
650,"{rating=F,SSL2Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.047538361,3507
636,"{rating=F,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.046684379,3444
960,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=1}",0.046182834,3407
962,"{rating=A,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=1}",0.046182834,3407
963,"{rating=A,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=1}",0.046182834,3407
965,"{rating=A,TLS1Enabled=0,TLS12Enabled=1}",0.046182834,3407
237,"{rating=T,SSL2Enabled=0,TLS12Enabled=1}",0.046087947,3400
239,"{rating=T,TLS12Enabled=1}",0.046087947,3400
635,"{rating=F,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.046074391,3399
487,"{rating=C,SSL2Enabled=0,SSL3Enabled=1}",0.044827306,3307
564,"{rating=C,SSL3Enabled=1}",0.044827306,3307
235,"{rating=T,SSL2Enabled=0,SSL3Enabled=0}",0.04481375,3306
240,"{rating=T,SSL3Enabled=0}",0.04481375,3306
231,"{rating=T,SSL2Enabled=0,TLS1Enabled=1}",0.044501979,3283
241,"{rating=T,TLS1Enabled=1}",0.044501979,3283
484,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1}",0.044447758,3279
489,"{rating=C,SSL3Enabled=1,TLS1Enabled=1}",0.044447758,3279
223,"{rating=T,SSL2Enabled=0,TLS11Enabled=1}",0.042807569,3158
242,"{rating=T,TLS11Enabled=1}",0.042807569,3158
442,"{SSL2Enabled=0,TLS1Enabled=1,TLS12Enabled=0}",0.042766903,3155
222,"{rating=T,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.042590685,3142
224,"{rating=T,TLS11Enabled=1,TLS12Enabled=1}",0.042590685,3142
665,"{rating=F,SSL3Enabled=1}",0.041953587,3095
653,"{rating=F,SSL3Enabled=0,TLS1Enabled=1}",0.041696036,3076
590,"{rating=F,SSL3Enabled=1,TLS1Enabled=1}",0.041641815,3072
234,"{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=1}",0.041167381,3037
236,"{rating=T,SSL3Enabled=0,TLS12Enabled=1}",0.041167381,3037
230,"{rating=T,SSL2Enabled=0,TLS1Enabled=1,TLS12Enabled=1}",0.041099604,3032
232,"{rating=T,TLS1Enabled=1,TLS12Enabled=1}",0.041099604,3032
648,"{rating=F,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1}",0.040991162,3024
424,"{SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0}",0.040950496,3021
216,"{rating=T,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1}",0.040733612,3005
226,"{rating=T,TLS1Enabled=1,TLS11Enabled=1}",0.040733612,3005
215,"{rating=T,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.040516727,2989
217,"{rating=T,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1}",0.040516727,2989
663,"{rating=F,TLS11Enabled=0}",0.040015182,2952
554,"{rating=C,SSL2Enabled=0,SSL3Enabled=0}",0.038876539,2868
559,"{rating=C,SSL3Enabled=0}",0.038876539,2868
486,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS12Enabled=1}",0.038578322,2846
488,"{rating=C,SSL3Enabled=1,TLS12Enabled=1}",0.038578322,2846
656,"{rating=F,SSL3Enabled=0,TLS12Enabled=1}",0.038564767,2845
228,"{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=1}",0.038415659,2834
233,"{rating=T,SSL3Enabled=0,TLS1Enabled=1}",0.038415659,2834
654,"{rating=F,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=1}",0.038320772,2827
483,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=1}",0.038198775,2818
485,"{rating=C,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=1}",0.038198775,2818
220,"{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1}",0.037995445,2803
225,"{rating=T,SSL3Enabled=0,TLS11Enabled=1}",0.037995445,2803
480,"{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1}",0.03795478,2800
490,"{rating=C,SSL3Enabled=1,TLS11Enabled=1}",0.03795478,2800
219,"{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.037846337,2792
221,"{rating=T,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1}",0.037846337,2792
