"id","attempts","BestRating","PoorestRating"
17261,"1","A+","A+"
17262,"1","A","A"
17265,"1","T","T"
17266,"1","A","A"
17267,"1","A","A"
17268,"1","A","A"
17270,"1","A","A"
17272,"1","T","T"
17275,"1","A+","A+"
17277,"1","B","B"
17279,"1","A","A"
17280,"1","C","C"
17282,"1","A","A"
17284,"1","A","A"
17288,"1","A","A"
17289,"1","A","A"
17292,"1","A-","A-"
17295,"1","C","C"
17298,"1","B","B"
17299,"1","A","A"
17300,"1","A+","A+"
17301,"1","A","A"
17303,"1","B","B"
17305,"1","B","B"
17307,"1","A-","A-"
17308,"1","A","A"
17309,"1","B","B"
17310,"1","A-","A-"
17311,"1","T","T"
17312,"1","A-","A-"
17314,"1","A","A"
17317,"1","A","A"
17319,"1","C","C"
17323,"1","A","A"
17324,"1","A","A"
17325,"1","B","B"
17328,"1","A","A"
17330,"1","A","A"
17331,"1","C","C"
17332,"1","A","A"
17334,"1","A","A"
17336,"1","A","A"
17337,"1","F","F"
17338,"1","A","A"
17339,"1","A+","A+"
17340,"1","F","F"
17342,"1","C","C"
17344,"1","A","A"
17346,"1","A","A"
17347,"1","A","A"
17350,"1","A-","A-"
17353,"1","B","B"
17354,"1","A+","A+"
17355,"1","A","A"
17356,"1","C","C"
17358,"1","B","B"
17365,"1","A+","A+"
17366,"1","B","B"
17367,"1","T","T"
17368,"1","A","A"
17369,"1","C","C"
17370,"1","A","A"
17373,"1","A","A"
17375,"1","A+","A+"
17376,"1","A","A"
17377,"1","A+","A+"
17379,"1","T","T"
17380,"1","A+","A+"
17381,"1","A+","A+"
17383,"1","A-","A-"
17384,"1","A","A"
17387,"1","A","A"
17390,"1","A+","A+"
17397,"1","A","A"
17399,"1","T","T"
17401,"1","F","F"
17402,"1","A","A"
17403,"1","A","A"
17404,"1","A","A"
17405,"1","F","F"
17406,"1","A-","A-"
17407,"1","A","A"
17409,"1","A","A"
17411,"1","A-","A-"
17414,"1","A+","A+"
17417,"1","T","T"
17418,"1","B","B"
17420,"1","A+","A+"
17421,"1","A","A"
17423,"1","A+","A+"
17425,"1","A","A"
17429,"1","A","A"
17431,"1","A","A"
17432,"1","T","T"
17433,"1","F","F"
17434,"1","C","C"
17435,"1","B","B"
17437,"1","A-","A-"
17440,"1","T","T"
17441,"1","A+","A+"
17443,"1","F","F"
17444,"1","A+","A+"
17452,"1","T","T"
17453,"1","C","C"
17456,"1","A","A"
17457,"1","A","A"
17459,"1","T","T"
17460,"1","A-","A-"
17462,"1","A","A"
17463,"1","A","A"
17466,"1","A","A"
17470,"1","A-","A-"
17474,"1","A","A"
17475,"1","A","A"
17477,"1","C","C"
17478,"1","A","A"
17479,"1","A","A"
17481,"1","B","B"
17482,"1","A","A"
17486,"1","A+","A+"
17490,"1","C","C"
17491,"1","T","T"
17492,"1","A","A"
17494,"1","C","C"
17495,"1","B","B"
17499,"1","A","A"
17500,"1","A+","A+"
17502,"1","C","C"
17510,"1","A","A"
17513,"1","A-","A-"
17514,"1","F","F"
17515,"1","A+","A+"
17524,"1","F","F"
17526,"1","A","A"
17529,"1","B","B"
17533,"1","A+","A+"
17534,"1","A+","A+"
17535,"1","A-","A-"
17537,"1","T","T"
17538,"1","A","A"
17539,"1","A","A"
17541,"1","A+","A+"
17545,"1","A","A"
17548,"1","A+","A+"
17549,"1","B","B"
17554,"1","C","C"
17555,"1","A","A"
17560,"1","C","C"
17563,"1","A","A"
17565,"1","A","A"
17567,"1","A","A"
17568,"1","A","A"
17569,"1","T","T"
17570,"1","A+","A+"
17572,"1","A-","A-"
17573,"1","A","A"
17575,"1","A-","A-"
17577,"1","C","C"
17580,"1","B","B"
17583,"1","A","A"
17584,"1","A","A"
17590,"1","A","A"
17592,"1","B","B"
17593,"1","T","T"
17595,"1","A+","A+"
17597,"1","A","A"
17599,"1","A","A"
17601,"1","F","F"
17613,"1","A","A"
17619,"1","A-","A-"
17623,"1","A-","A-"
17625,"1","A+","A+"
17627,"1","F","F"
17628,"1","F","F"
17629,"1","F","F"
17630,"1","A","A"
17635,"1","A+","A+"
17647,"1","A","A"
17675,"1","A","A"
17677,"1","A-","A-"
17680,"1","A","A"
17681,"1","A","A"
17682,"1","A","A"
17684,"1","B","B"
17686,"1","A","A"
17687,"1","B","B"
17688,"1","A","A"
17690,"1","A","A"
17691,"1","A","A"
17693,"1","A+","A+"
17695,"1","A-","A-"
17699,"1","A","A"
17701,"1","T","T"
17705,"1","A+","A+"
17706,"1","A","A"
17711,"1","A","A"
17712,"1","A","A"
17714,"1","A-","A-"
17727,"1","A+","A+"
17728,"1","A","A"
17729,"1","A","A"
17741,"1","A","A"
17743,"1","A","A"
17745,"1","A","A"
17748,"1","C","C"
17750,"1","A","A"
17751,"1","F","F"
17752,"1","A","A"
17753,"1","A+","A+"
17755,"1","B","B"
17758,"1","B","B"
17761,"1","F","F"
17764,"1","A","A"
17767,"1","A+","A+"
17770,"1","B","B"
17775,"1","A","A"
17776,"1","F","F"
17777,"1","C","C"
17778,"1","B","B"
17779,"1","A-","A-"
17780,"1","T","T"
17781,"1","A","A"
17787,"1","A","A"
17788,"1","T","T"
17792,"1","F","F"
17795,"1","A","A"
17801,"1","T","T"
17804,"1","C","C"
17805,"1","A","A"
17807,"1","A","A"
17810,"1","F","F"
17812,"1","A","A"
17814,"1","B","B"
17819,"1","A-","A-"
17820,"1","B","B"
17822,"1","A","A"
17823,"1","B","B"
17826,"1","A","A"
17827,"1","A","A"
17828,"1","C","C"
17832,"1","A","A"
17834,"1","A","A"
17839,"1","A","A"
17844,"1","A","A"
17846,"1","F","F"
17848,"1","B","B"
17849,"1","A","A"
17851,"1","A","A"
17856,"1","A","A"
17858,"1","B","B"
17859,"1","A","A"
17860,"1","A","A"
17863,"1","A","A"
17864,"1","B","B"
17873,"1","A","A"
17876,"1","A","A"
17881,"1","B","B"
17884,"1","A","A"
17886,"1","B","B"
17892,"1","A+","A+"
17894,"1","A+","A+"
17896,"1","A+","A+"
17898,"1","T","T"
17900,"1","A-","A-"
17906,"1","A-","A-"
17908,"1","A","A"
17912,"1","A","A"
17915,"1","A","A"
17917,"1","B","B"
17919,"1","B","B"
17920,"1","A","A"
17921,"1","B","B"
17928,"1","A","A"
17930,"1","A-","A-"
17933,"1","T","T"
17934,"1","F","F"
17935,"1","A","A"
17936,"1","T","T"
17938,"1","F","F"
17940,"1","T","T"
17944,"1","B","B"
17947,"1","A","A"
17949,"1","A","A"
17954,"1","A+","A+"
17963,"1","A+","A+"
17964,"1","A-","A-"
17966,"1","A-","A-"
17969,"1","A-","A-"
17970,"1","A-","A-"
17980,"1","C","C"
17981,"1","A","A"
17992,"1","A","A"
18001,"1","F","F"
18003,"1","B","B"
18011,"1","A","A"
18013,"1","T","T"
18015,"1","A","A"
18017,"1","F","F"
18023,"1","F","F"
18025,"1","A","A"
18026,"1","C","C"
18027,"1","T","T"
18028,"1","C","C"
18033,"1","F","F"
18035,"1","T","T"
18036,"1","B","B"
18038,"1","A-","A-"
18040,"1","A","A"
18044,"1","A","A"
18052,"1","A","A"
18057,"1","A+","A+"
18062,"1","A","A"
18063,"1","A","A"
18075,"1","A-","A-"
18077,"1","F","F"
18080,"1","A","A"
18083,"1","A","A"
18088,"1","B","B"
18089,"1","C","C"
18090,"1","A","A"
18091,"1","B","B"
18095,"1","F","F"
18096,"1","A-","A-"
18098,"1","A","A"
18100,"1","A","A"
18103,"1","B","B"
18105,"1","A","A"
18108,"1","A","A"
18109,"1","A","A"
18111,"1","A","A"
18113,"1","A","A"
18114,"1","A","A"
18120,"1","A","A"
18122,"1","A-","A-"
18123,"1","A+","A+"
18125,"1","T","T"
18126,"1","A+","A+"
18143,"1","A+","A+"
18144,"1","A","A"
18147,"1","A-","A-"
18153,"1","A+","A+"
18154,"1","B","B"
18156,"1","F","F"
18162,"1","A","A"
18163,"1","A+","A+"
18167,"1","C","C"
18172,"1","T","T"
18176,"1","A-","A-"
18177,"1","A","A"
18179,"1","A","A"
18180,"1","A+","A+"
18182,"1","A+","A+"
18187,"1","C","C"
18189,"1","B","B"
18192,"1","A","A"
18195,"1","A","A"
18198,"1","B","B"
18200,"1","A","A"
18201,"1","A","A"
18206,"1","B","B"
18208,"1","C","C"
18211,"1","C","C"
18213,"1","A","A"
18214,"1","A","A"
18216,"1","A","A"
18217,"1","A","A"
18219,"1","A+","A+"
18221,"1","B","B"
18224,"1","A","A"
18226,"1","F","F"
18227,"1","T","T"
18233,"1","A","A"
18234,"1","A+","A+"
18244,"1","A","A"
18246,"1","B","B"
18248,"1","A","A"
18251,"1","B","B"
18256,"1","A","A"
18257,"1","C","C"
18272,"1","A","A"
18273,"1","A","A"
18274,"1","B","B"
18275,"1","A","A"
18278,"1","B","B"
18280,"1","A+","A+"
18281,"1","A","A"
18289,"1","A","A"
18298,"1","C","C"
18299,"1","A+","A+"
18301,"1","T","T"
18302,"1","F","F"
18303,"1","A","A"
18304,"1","F","F"
18306,"1","B","B"
18308,"1","A+","A+"
18311,"1","A+","A+"
18314,"1","A+","A+"
18322,"1","A","A"
18323,"1","F","F"
18328,"1","A-","A-"
18329,"1","T","T"
18339,"1","A","A"
18342,"1","A","A"
18344,"1","A-","A-"
18347,"1","B","B"
18349,"1","A+","A+"
18351,"1","A","A"
18352,"1","C","C"
18355,"1","A","A"
18359,"1","A+","A+"
18360,"1","A","A"
18365,"1","A-","A-"
18366,"1","A","A"
18370,"1","A","A"
18371,"1","B","B"
18381,"1","F","F"
18384,"1","A","A"
18393,"1","A+","A+"
18395,"1","A+","A+"
18396,"1","T","T"
18398,"1","C","C"
18399,"1","F","F"
18402,"1","A","A"
18404,"1","A-","A-"
18405,"1","A","A"
18406,"1","C","C"
18407,"1","T","T"
18429,"1","A+","A+"
18430,"1","A","A"
18431,"1","A","A"
18433,"1","A-","A-"
18434,"1","A","A"
18436,"1","A","A"
18438,"1","A","A"
18450,"1","A","A"
18451,"1","F","F"
18452,"1","A","A"
18453,"1","A","A"
18455,"1","A","A"
18457,"1","B","B"
18462,"1","A","A"
18463,"1","A","A"
18465,"1","A","A"
18473,"1","A-","A-"
18474,"1","C","C"
18476,"1","A","A"
18487,"1","A","A"
18494,"1","B","B"
18506,"1","T","T"
18509,"1","A-","A-"
18510,"1","A","A"
18513,"1","A","A"
18516,"1","A","A"
18517,"1","A","A"
18536,"1","A+","A+"
18539,"1","A+","A+"
18540,"1","A+","A+"
18541,"1","A","A"
18546,"1","A","A"
18556,"1","A","A"
18561,"1","A","A"
18565,"1","A-","A-"
18567,"1","A","A"
18568,"1","A","A"
18572,"1","A+","A+"
18573,"1","A","A"
18580,"1","C","C"
18585,"1","A-","A-"
18588,"1","A","A"
18589,"1","C","C"
18591,"1","A","A"
18595,"1","B","B"
18613,"1","A","A"
18614,"1","A","A"
18619,"1","A","A"
18620,"1","C","C"
18622,"1","A","A"
18624,"1","C","C"
18626,"1","A-","A-"
18628,"1","A","A"
18629,"1","A","A"
18643,"1","A","A"
18645,"1","A+","A+"
18646,"1","A+","A+"
18647,"1","A","A"
18648,"1","A","A"
18652,"1","A+","A+"
18656,"1","A","A"
18657,"1","A","A"
18658,"1","A","A"
18670,"1","T","T"
18674,"1","T","T"
18677,"1","A","A"
18679,"1","F","F"
18683,"1","A","A"
18686,"1","A+","A+"
18696,"1","A","A"
18698,"1","A","A"
18700,"1","A","A"
18702,"1","B","B"
18703,"1","A","A"
18707,"1","A","A"
18708,"1","A","A"
18709,"1","A","A"
18710,"1","A+","A+"
18711,"1","A","A"
18712,"1","A-","A-"
18715,"1","A-","A-"
18717,"1","A+","A+"
18719,"1","B","B"
18723,"1","C","C"
18728,"1","B","B"
18729,"1","A","A"
18733,"1","A","A"
18735,"1","A","A"
18736,"1","B","B"
18744,"1","A","A"
18747,"1","A","A"
18748,"1","B","B"
18749,"1","A","A"
18751,"1","A","A"
18752,"1","A","A"
18754,"1","A","A"
18755,"1","A","A"
18758,"1","T","T"
18759,"1","F","F"
18760,"1","F","F"
18763,"1","A+","A+"
18766,"1","A","A"
18767,"1","A","A"
18768,"1","A","A"
18769,"1","A","A"
18771,"1","F","F"
18774,"1","A","A"
18776,"1","A","A"
18781,"1","F","F"
18783,"1","A","A"
18786,"1","A+","A+"
18787,"1","C","C"
18788,"1","A","A"
18790,"1","A","A"
18799,"1","A","A"
18800,"1","F","F"
18801,"1","C","C"
18803,"1","A+","A+"
18808,"1","A","A"
18809,"1","A","A"
18811,"1","A","A"
18814,"1","F","F"
18818,"1","B","B"
18819,"1","A","A"
18820,"1","A+","A+"
18821,"1","F","F"
18822,"1","B","B"
18826,"1","A","A"
18830,"1","A","A"
18831,"1","A","A"
18832,"1","F","F"
18835,"1","A","A"
18836,"1","A","A"
18838,"1","A","A"
18839,"1","A","A"
18841,"1","A","A"
18843,"1","A","A"
18844,"1","C","C"
18849,"1","A","A"
18850,"1","T","T"
18851,"1","A","A"
18855,"1","A","A"
18857,"1","A","A"
18859,"1","A+","A+"
18860,"1","A","A"
18863,"1","A","A"
18867,"1","A","A"
18868,"1","C","C"
18869,"1","A","A"
18872,"1","T","T"
18873,"1","A-","A-"
18874,"1","A+","A+"
18875,"1","B","B"
18876,"1","T","T"
18877,"1","F","F"
18882,"1","B","B"
18884,"1","A","A"
18887,"1","B","B"
18899,"1","A","A"
18903,"1","B","B"
18906,"1","A+","A+"
18910,"1","A","A"
18911,"1","A","A"
18913,"1","A","A"
18914,"1","A+","A+"
18915,"1","A+","A+"
18918,"1","A+","A+"
18919,"1","A","A"
18920,"1","T","T"
18921,"1","B","B"
18926,"1","A","A"
18934,"1","A","A"
18943,"1","A","A"
18944,"1","A-","A-"
18946,"1","F","F"
18947,"1","A","A"
18948,"1","A","A"
18949,"1","A","A"
18964,"1","A","A"
18968,"1","A","A"
18980,"1","A+","A+"
18981,"1","A","A"
18982,"1","A","A"
18983,"1","F","F"
18988,"1","A+","A+"
18991,"1","A","A"
18994,"1","A+","A+"
18997,"1","C","C"
19004,"1","B","B"
19006,"1","F","F"
19007,"1","A","A"
19014,"1","A+","A+"
19017,"1","A","A"
19019,"1","B","B"
19020,"1","A","A"
19021,"1","A","A"
19022,"1","F","F"
19025,"1","F","F"
19045,"1","A","A"
19053,"1","F","F"
19054,"1","A+","A+"
19055,"1","A","A"
19057,"1","A","A"
19063,"1","A-","A-"
19064,"1","A","A"
19082,"1","A","A"
19083,"1","A-","A-"
19087,"1","C","C"
19088,"1","A","A"
19090,"1","A-","A-"
19091,"1","A+","A+"
19095,"1","A-","A-"
19096,"1","A","A"
19099,"1","A","A"
19100,"1","A","A"
19101,"1","C","C"
19111,"1","A","A"
19112,"1","A","A"
19120,"1","A","A"
19122,"1","B","B"
19123,"1","A","A"
19124,"1","T","T"
19130,"1","F","F"
19136,"1","A","A"
19140,"1","A+","A+"
19141,"1","A+","A+"
19147,"1","A","A"
19149,"1","A+","A+"
19192,"1","B","B"
19204,"1","A+","A+"
19209,"1","A+","A+"
19211,"1","A","A"
19212,"1","A","A"
19218,"1","T","T"
19221,"1","A-","A-"
19222,"1","A+","A+"
19225,"1","B","B"
19241,"1","T","T"
19245,"1","A","A"
19246,"1","F","F"
19248,"1","A","A"
19254,"1","A","A"
19256,"1","A-","A-"
19258,"1","C","C"
19262,"1","A-","A-"
19270,"1","C","C"
19271,"1","C","C"
19272,"1","T","T"
19273,"1","A+","A+"
19280,"1","A","A"
19283,"1","A","A"
19285,"1","A","A"
19286,"1","A-","A-"
19287,"1","C","C"
19288,"1","A","A"
19293,"1","C","C"
19308,"1","F","F"
19313,"1","A-","A-"
19315,"1","F","F"
19316,"1","A+","A+"
19319,"1","B","B"
19320,"1","B","B"
19343,"1","A","A"
19357,"1","A","A"
19383,"1","A+","A+"
19384,"1","A+","A+"
19400,"1","B","B"
19402,"1","A-","A-"
19403,"1","A","A"
19408,"1","A","A"
19437,"1","A","A"
19438,"1","A","A"
19441,"1","T","T"
19444,"1","T","T"
19450,"1","A","A"
19453,"1","C","C"
19460,"1","F","F"
19471,"1","A","A"
19476,"1","F","F"
19478,"1","A+","A+"
19479,"1","A","A"
19483,"1","A","A"
19486,"1","C","C"
19489,"1","A","A"
19494,"1","A","A"
19495,"1","A","A"
19497,"1","A","A"
19499,"1","A+","A+"
19500,"1","A","A"
19502,"1","T","T"
19507,"1","F","F"
19508,"1","A-","A-"
19510,"1","B","B"
19511,"1","B","B"
19513,"1","A","A"
19528,"1","T","T"
19539,"1","A","A"
19547,"1","A","A"
19548,"1","A+","A+"
19580,"1","A+","A+"
19612,"1","A-","A-"
19613,"1","F","F"
19619,"1","T","T"
19621,"1","A","A"
19628,"1","A","A"
19637,"1","A","A"
19648,"1","A","A"
19658,"1","A+","A+"
19678,"1","A","A"
19679,"1","A","A"
19691,"1","A","A"
19692,"1","A","A"
19707,"1","A+","A+"
19708,"1","A","A"
19710,"1","A","A"
19711,"1","A","A"
19714,"1","C","C"
19716,"1","A+","A+"
19724,"1","A","A"
19740,"1","A","A"
19744,"1","A+","A+"
19746,"1","F","F"
19777,"1","A","A"
19789,"1","A","A"
19792,"1","F","F"
19800,"1","F","F"
19803,"1","B","B"
19804,"1","C","C"
19806,"1","A-","A-"
19807,"1","C","C"
19809,"1","T","T"
19811,"1","A","A"
19818,"1","A","A"
19819,"1","T","T"
19821,"1","B","B"
19823,"1","F","F"
19824,"1","A+","A+"
19825,"1","F","F"
19867,"1","A","A"
19868,"1","A+","A+"
19872,"1","A","A"
19874,"1","F","F"
19876,"1","A","A"
19898,"1","A","A"
19907,"1","A-","A-"
19913,"1","T","T"
19915,"1","C","C"
19916,"1","B","B"
19917,"1","F","F"
19918,"1","A","A"
19921,"1","C","C"
19925,"1","A","A"
19926,"1","A+","A+"
19927,"1","A-","A-"
19932,"1","A+","A+"
19944,"1","A","A"
19947,"1","A","A"
19948,"1","F","F"
19953,"1","A","A"
19955,"1","A+","A+"
19958,"1","A","A"
19967,"1","A","A"
19970,"1","A","A"
19979,"1","A","A"
19981,"1","A","A"
19991,"1","A","A"
19992,"1","B","B"
19994,"1","A","A"
19999,"1","A","A"
20002,"1","A","A"
20005,"1","C","C"
20009,"1","C","C"
20013,"1","A+","A+"
20014,"1","A+","A+"
20017,"1","T","T"
20024,"1","A-","A-"
20032,"1","A+","A+"
20047,"1","C","C"
20048,"1","A","A"
20060,"1","A","A"
20061,"1","A","A"
20067,"1","A","A"
20076,"1","A","A"
20084,"1","A","A"
20085,"1","A","A"
20091,"1","A-","A-"
20096,"1","F","F"
20100,"1","A","A"
20102,"1","A","A"
20103,"1","A-","A-"
20112,"1","A+","A+"
20113,"1","A+","A+"
20115,"1","A","A"
20117,"1","A+","A+"
20121,"1","A","A"
20123,"1","A","A"
20128,"1","C","C"
20134,"1","A+","A+"
20165,"1","A","A"
20166,"1","A","A"
20168,"1","A","A"
20181,"1","A","A"
20188,"1","B","B"
20189,"1","A-","A-"
20191,"1","A","A"
20195,"1","B","B"
20223,"1","A","A"
20225,"1","A","A"
20227,"1","A","A"
20229,"1","A","A"
20230,"1","A","A"
20232,"1","A","A"
20234,"1","A-","A-"
20237,"1","A","A"
20245,"1","A","A"
20254,"1","A","A"
20270,"1","A-","A-"
20272,"1","A+","A+"
20274,"1","A","A"
20280,"1","C","C"
20288,"1","A","A"
20294,"1","F","F"
20296,"1","A","A"
20301,"1","T","T"
20303,"1","F","F"
20307,"1","A","A"
20308,"1","A","A"
20309,"1","A","A"
20312,"1","T","T"
20315,"1","A","A"
20316,"1","B","B"
20318,"1","A","A"
20319,"1","A","A"
20320,"1","F","F"
20324,"1","B","B"
20326,"1","A+","A+"
20328,"1","F","F"
20332,"1","T","T"
20333,"1","A-","A-"
20341,"1","A","A"
20344,"1","A","A"
20349,"1","A","A"
20353,"1","C","C"
20357,"1","A","A"
20359,"1","C","C"
20361,"1","A-","A-"
20363,"1","C","C"
20364,"1","B","B"
20365,"1","A","A"
20367,"1","C","C"
20368,"1","B","B"
20373,"1","A-","A-"
20374,"1","A+","A+"
20376,"1","C","C"
20377,"1","A","A"
20380,"1","B","B"
20381,"1","A","A"
20382,"1","A","A"
20386,"1","A","A"
20389,"1","A","A"
20390,"1","A+","A+"
20394,"1","A","A"
20396,"1","A+","A+"
20399,"1","C","C"
20401,"1","A","A"
20407,"1","T","T"
20410,"1","B","B"
20412,"1","C","C"
20413,"1","A","A"
20415,"1","A-","A-"
20418,"1","A-","A-"
20420,"1","A+","A+"
20421,"1","C","C"
20423,"1","T","T"
20434,"1","A","A"
20441,"1","T","T"
20459,"1","A+","A+"
20461,"1","A","A"
20462,"1","A","A"
20469,"1","A","A"
20472,"1","A","A"
20476,"1","A","A"
20484,"1","A","A"
20488,"1","A-","A-"
20489,"1","F","F"
20491,"1","A","A"
20492,"1","A","A"
20497,"1","A","A"
20502,"1","A","A"
20504,"1","A","A"
20514,"1","T","T"
20518,"1","A+","A+"
20519,"1","A","A"
20520,"1","A","A"
20522,"1","C","C"
20526,"1","A","A"
20528,"1","F","F"
20537,"1","B","B"
20539,"1","F","F"
20542,"1","A+","A+"
20543,"1","F","F"
20546,"1","T","T"
20553,"1","F","F"
20559,"1","A+","A+"
20560,"1","A","A"
20561,"1","A+","A+"
20562,"1","A+","A+"
20563,"1","F","F"
20564,"1","A","A"
20565,"1","F","F"
20569,"1","A-","A-"
20572,"1","A-","A-"
20575,"1","B","B"
20577,"1","A","A"
20579,"1","A","A"
20583,"1","C","C"
20585,"1","T","T"
20586,"1","F","F"
20589,"1","A+","A+"
20596,"1","A+","A+"
20597,"1","B","B"
20599,"1","A","A"
20600,"1","A","A"
20601,"1","A-","A-"
20603,"1","A+","A+"
20604,"1","A","A"
20606,"1","B","B"
20608,"1","A","A"
20610,"1","F","F"
20617,"1","A-","A-"
20620,"1","A","A"
20621,"1","A","A"
20622,"1","A","A"
20623,"1","B","B"
20624,"1","A","A"
20625,"1","C","C"
20626,"1","T","T"
20627,"1","A+","A+"
20630,"1","A+","A+"
20632,"1","F","F"
20633,"1","A","A"
20634,"1","C","C"
20636,"1","A+","A+"
20637,"1","A","A"
20639,"1","A","A"
20641,"1","A","A"
20642,"1","A-","A-"
20644,"1","F","F"
20645,"1","A","A"
20647,"1","A","A"
20648,"1","A+","A+"
20650,"1","A","A"
20651,"1","A","A"
20652,"1","A+","A+"
20654,"1","C","C"
20655,"1","A+","A+"
20657,"1","A+","A+"
20660,"1","A","A"
20661,"1","C","C"
20662,"1","A","A"
20666,"1","A","A"
20667,"1","A+","A+"
20669,"1","B","B"
20670,"1","A","A"
20671,"1","T","T"
20673,"1","F","F"
20681,"1","A","A"
20684,"1","A+","A+"
20686,"1","B","B"
20687,"1","A","A"
20688,"1","A","A"
20689,"1","A","A"
20691,"1","A-","A-"
20692,"1","A-","A-"
20693,"1","A","A"
20696,"1","F","F"
20697,"1","C","C"
20699,"1","A","A"
20700,"1","B","B"
20702,"1","A","A"
20703,"1","A+","A+"
20704,"1","A-","A-"
20707,"1","F","F"
20708,"1","A","A"
20709,"1","A","A"
20715,"1","T","T"
20716,"1","A+","A+"
20717,"1","C","C"
20718,"1","C","C"
20720,"1","A+","A+"
20723,"1","T","T"
20726,"1","A","A"
20728,"1","A-","A-"
20730,"1","C","C"
20732,"1","A","A"
20735,"1","B","B"
20742,"1","A","A"
20743,"1","B","B"
20745,"1","T","T"
20747,"1","B","B"
20754,"1","B","B"
20757,"1","A","A"
20759,"1","A-","A-"
20762,"1","B","B"
20766,"1","A","A"
20767,"1","A+","A+"
20769,"1","F","F"
20771,"1","A","A"
20773,"1","A","A"
20774,"1","A","A"
20775,"1","A+","A+"
20776,"1","A","A"
20777,"1","A-","A-"
20780,"1","A","A"
20782,"1","A+","A+"
20784,"1","A+","A+"
20785,"1","A","A"
20786,"1","C","C"
20789,"1","F","F"
20790,"1","T","T"
20792,"1","A+","A+"
20793,"1","A","A"
20796,"1","A","A"
20798,"1","B","B"
20799,"1","A","A"
20804,"1","A","A"
20805,"1","B","B"
20808,"1","B","B"
20811,"1","A+","A+"
20812,"1","B","B"
20813,"1","F","F"
20818,"1","B","B"
20822,"1","A","A"
20824,"1","B","B"
20830,"1","F","F"
20834,"1","A","A"
20838,"1","A","A"
20842,"1","C","C"
20844,"1","A+","A+"
20848,"1","A","A"
20851,"1","A+","A+"
20853,"1","A+","A+"
20854,"1","F","F"
20855,"1","B","B"
20858,"1","T","T"
20859,"1","T","T"
20860,"1","A","A"
20861,"1","A+","A+"
20863,"1","A+","A+"
20870,"1","C","C"
20871,"1","A","A"
20874,"1","B","B"
20875,"1","A","A"
20876,"1","T","T"
20877,"1","A","A"
20880,"1","T","T"
20881,"1","A","A"
20883,"1","A","A"
20884,"1","C","C"
20885,"1","A","A"
20888,"1","F","F"
20889,"1","T","T"
20890,"1","A","A"
20891,"1","F","F"
20893,"1","B","B"
20894,"1","F","F"
20895,"1","A","A"
20897,"1","A","A"
20898,"1","A","A"
20899,"1","A","A"
20900,"1","B","B"
20903,"1","A","A"
20906,"1","A","A"
20908,"1","A","A"
20911,"1","A+","A+"
20913,"1","A","A"
20917,"1","A","A"
20920,"1","A","A"
20924,"1","A","A"
20926,"1","A","A"
20932,"1","A","A"
20934,"1","B","B"
20935,"1","A+","A+"
20936,"1","A","A"
20937,"1","A+","A+"
20939,"1","A","A"
20940,"1","A","A"
20941,"1","T","T"
20942,"1","A","A"
20944,"1","A+","A+"
20945,"1","A","A"
20946,"1","A-","A-"
20949,"1","B","B"
20950,"1","F","F"
20951,"1","B","B"
20952,"1","F","F"
20953,"1","F","F"
20954,"1","T","T"
20956,"1","T","T"
20959,"1","A-","A-"
20960,"1","A","A"
20965,"1","A+","A+"
20969,"1","A","A"
20973,"1","A","A"
20974,"1","T","T"
20977,"1","A","A"
20978,"1","F","F"
20979,"1","B","B"
20980,"1","C","C"
20981,"1","A","A"
20983,"1","A","A"
20985,"1","B","B"
20986,"1","A","A"
20987,"1","C","C"
20988,"1","A","A"
20989,"1","B","B"
20991,"1","A","A"
20992,"1","F","F"
20994,"1","C","C"
20995,"1","A+","A+"
20997,"1","A","A"
20998,"1","A","A"
21000,"1","A","A"
21001,"1","A","A"
21002,"1","A","A"
21003,"1","T","T"
21006,"1","B","B"
21007,"1","A+","A+"
21008,"1","A","A"
21009,"1","C","C"
21010,"1","B","B"
21011,"1","F","F"
21013,"1","A","A"
21014,"1","A","A"
21016,"1","A","A"
21017,"1","A","A"
21018,"1","T","T"
21022,"1","A","A"
21024,"1","A","A"
21025,"1","A-","A-"
21029,"1","A","A"
21031,"1","A","A"
21034,"1","A+","A+"
21041,"1","A","A"
21046,"1","T","T"
21047,"1","A-","A-"
21048,"1","A","A"
21049,"1","A-","A-"
21050,"1","A","A"
21052,"1","A","A"
21056,"1","A","A"
21057,"1","A+","A+"
21058,"1","A","A"
21060,"1","A-","A-"
21061,"1","A-","A-"
21062,"1","A","A"
21064,"1","A-","A-"
21065,"1","F","F"
21066,"1","C","C"
21067,"1","A","A"
21068,"1","A","A"
21069,"1","C","C"
21070,"1","B","B"
21071,"1","F","F"
21072,"1","C","C"
21074,"1","T","T"
21075,"1","C","C"
21078,"1","A","A"
21079,"1","A","A"
21080,"1","A","A"
21081,"1","A","A"
21083,"1","C","C"
21084,"1","A","A"
21085,"1","F","F"
21087,"1","A+","A+"
21088,"1","B","B"
21091,"1","A-","A-"
21092,"1","A","A"
21093,"1","A","A"
21095,"1","T","T"
21096,"1","A","A"
21097,"1","A","A"
21101,"1","A","A"
21102,"1","A+","A+"
21106,"1","F","F"
21108,"1","A","A"
21109,"1","A+","A+"
21111,"1","A+","A+"
21112,"1","A-","A-"
21115,"1","B","B"
21117,"1","C","C"
21118,"1","A","A"
21121,"1","A","A"
21123,"1","C","C"
21124,"1","A","A"
21125,"1","A","A"
